hidden_layer_sizes	activation	solver	alpha	learning_rate	learning_rate_init	early_stopping	accuracy
321x2	tanh	sgd	1.0	adaptive	0.001	True	0.93568
321x2	tanh	adam	1.0	adaptive	0.001	True	0.9564
321x2	tanh	lbfgs	1.0	adaptive	0.001	True	0.98848
321x2	tanh	sgd	1.0	adaptive	0.0001	True	0.84878
321x2	tanh	adam	1.0	adaptive	0.0001	True	0.92405
321x2	tanh	lbfgs	1.0	adaptive	0.0001	True	0.98393
321x2	tanh	sgd	1.0	invscaling	0.1	True	0.94265
321x2	tanh	adam	1.0	invscaling	0.1	True	0.93562
321x2	tanh	lbfgs	1.0	invscaling	0.1	True	0.98848
321x2	tanh	sgd	1.0	invscaling	0.01	True	0.92415
321x2	tanh	adam	1.0	invscaling	0.01	True	0.95862
321x2	tanh	lbfgs	1.0	invscaling	0.01	True	0.98848
321x2	tanh	sgd	1.0	invscaling	0.001	True	0.70597
321x2	tanh	adam	1.0	invscaling	0.001	True	0.94952
321x2	tanh	lbfgs	1.0	invscaling	0.001	True	0.98393
321x2	tanh	sgd	1.0	invscaling	0.0001	True	0.44466
321x2	tanh	adam	1.0	invscaling	0.0001	True	0.94487
321x2	tanh	lbfgs	1.0	invscaling	0.0001	True	0.98393
321x3	tanh	sgd	1.0	adaptive	0.1	True	0.95645
321x3	tanh	adam	1.0	adaptive	0.1	True	0.90587
321x3	tanh	lbfgs	1.0	adaptive	0.1	True	0.98621
321x3	tanh	sgd	1.0	adaptive	0.01	True	0.95634
321x3	tanh	adam	1.0	adaptive	0.01	True	0.95407
321x3	tanh	lbfgs	1.0	adaptive	0.01	True	0.98388
321x3	tanh	sgd	1.0	adaptive	0.001	True	0.92886
321x3	tanh	adam	1.0	adaptive	0.001	True	0.9564
321x3	tanh	lbfgs	1.0	adaptive	0.001	True	0.98621
321x3	tanh	sgd	1.0	adaptive	0.0001	True	0.84138
321x3	tanh	adam	1.0	adaptive	0.0001	True	0.92426
321x3	tanh	lbfgs	1.0	adaptive	0.0001	True	0.98853
321x3	tanh	sgd	1.0	invscaling	0.1	True	0.95185
321x3	tanh	adam	1.0	invscaling	0.1	True	0.92193
321x3	tanh	lbfgs	1.0	invscaling	0.1	True	0.98393
321x3	tanh	sgd	1.0	invscaling	0.01	True	0.91971
321x3	tanh	adam	1.0	invscaling	0.01	True	0.95867
321x3	tanh	lbfgs	1.0	invscaling	0.01	True	0.98393
321x3	tanh	sgd	1.0	invscaling	0.001	True	0.73166
321x3	tanh	adam	1.0	invscaling	0.001	True	0.96332
321x3	tanh	lbfgs	1.0	invscaling	0.001	True	0.98853
321x3	tanh	sgd	1.0	invscaling	0.0001	True	0.55381
321x3	tanh	adam	1.0	invscaling	0.0001	True	0.9473
321x3	tanh	lbfgs	1.0	invscaling	0.0001	True	0.98615
512x1	tanh	sgd	1.0	adaptive	0.1	True	0.96094
512x1	tanh	adam	1.0	adaptive	0.1	True	0.96342
512x1	tanh	lbfgs	1.0	adaptive	0.1	True	0.98848
512x1	tanh	sgd	1.0	adaptive	0.01	True	0.92912
512x1	tanh	adam	1.0	adaptive	0.01	True	0.96564
512x1	tanh	lbfgs	1.0	adaptive	0.01	True	0.98848
512x1	tanh	sgd	1.0	adaptive	0.001	True	0.9333
512x1	tanh	adam	1.0	adaptive	0.001	True	0.95412
512x1	tanh	lbfgs	1.0	adaptive	0.001	True	0.98848
512x1	tanh	sgd	1.0	adaptive	0.0001	True	0.83071
512x1	tanh	adam	1.0	adaptive	0.0001	True	0.89905
512x1	tanh	lbfgs	1.0	adaptive	0.0001	True	0.98848
512x1	tanh	sgd	1.0	invscaling	0.1	True	0.95174
512x1	tanh	adam	1.0	invscaling	0.1	True	0.95872
512x1	tanh	lbfgs	1.0	invscaling	0.1	True	0.98848
512x1	tanh	sgd	1.0	invscaling	0.01	True	0.91284
512x1	tanh	adam	1.0	invscaling	0.01	True	0.95418
512x1	tanh	lbfgs	1.0	invscaling	0.01	True	0.98848
512x1	tanh	sgd	1.0	invscaling	0.001	True	0.62125
512x1	tanh	adam	1.0	invscaling	0.001	True	0.96327
512x1	tanh	lbfgs	1.0	invscaling	0.001	True	0.98848
512x1	tanh	sgd	1.0	invscaling	0.0001	True	0.48161
512x1	tanh	adam	1.0	invscaling	0.0001	True	0.93118
512x1	tanh	lbfgs	1.0	invscaling	0.0001	True	0.98848
512x2	tanh	sgd	1.0	adaptive	0.1	True	0.95645
512x2	tanh	adam	1.0	adaptive	0.1	True	0.9426
512x2	tanh	lbfgs	1.0	adaptive	0.1	True	0.98621
512x2	tanh	sgd	1.0	adaptive	0.01	True	0.94931
512x2	tanh	adam	1.0	adaptive	0.01	True	0.95877
512x2	tanh	lbfgs	1.0	adaptive	0.01	True	0.98621
512x2	tanh	sgd	1.0	adaptive	0.001	True	0.93134
512x2	tanh	adam	1.0	adaptive	0.001	True	0.96321
512x2	tanh	lbfgs	1.0	adaptive	0.001	True	0.98848
512x2	tanh	sgd	1.0	adaptive	0.0001	True	0.85317
512x2	tanh	adam	1.0	adaptive	0.0001	True	0.94271
512x2	tanh	lbfgs	1.0	adaptive	0.0001	True	0.98848
512x2	tanh	sgd	1.0	invscaling	0.1	True	0.9564
512x2	tanh	adam	1.0	invscaling	0.1	True	0.94725
512x2	tanh	lbfgs	1.0	invscaling	0.1	True	0.98393
512x2	tanh	sgd	1.0	invscaling	0.01	True	0.91295
512x2	tanh	adam	1.0	invscaling	0.01	True	0.93568
512x2	tanh	lbfgs	1.0	invscaling	0.01	True	0.98621
512x2	tanh	sgd	1.0	invscaling	0.001	True	0.69693
512x2	tanh	adam	1.0	invscaling	0.001	True	0.95402
512x2	tanh	lbfgs	1.0	invscaling	0.001	True	0.98621
512x2	tanh	sgd	1.0	invscaling	0.0001	True	0.59831
512x2	tanh	adam	1.0	invscaling	0.0001	True	0.9472
512x2	tanh	lbfgs	1.0	invscaling	0.0001	True	0.98393
512x3	tanh	sgd	1.0	adaptive	0.1	True	0.97236
512x3	tanh	adam	1.0	adaptive	0.1	True	0.92653
512x3	tanh	lbfgs	1.0	adaptive	0.1	True	0.98853
512x3	tanh	sgd	1.0	adaptive	0.01	True	0.94958
512x3	tanh	adam	1.0	adaptive	0.01	True	0.96099
512x3	tanh	lbfgs	1.0	adaptive	0.01	True	0.98621
512x3	tanh	sgd	1.0	adaptive	0.001	True	0.94952
512x3	tanh	adam	1.0	adaptive	0.001	True	0.96342
512x3	tanh	lbfgs	1.0	adaptive	0.001	True	0.97939
512x3	tanh	sgd	1.0	adaptive	0.0001	True	0.89218
512x3	tanh	adam	1.0	adaptive	0.0001	True	0.96327
512x3	tanh	lbfgs	1.0	adaptive	0.0001	True	0.98393
512x3	tanh	sgd	1.0	invscaling	0.1	True	0.95402
512x3	tanh	adam	1.0	invscaling	0.1	True	0.93097
512x3	tanh	lbfgs	1.0	invscaling	0.1	True	0.98393
512x3	tanh	sgd	1.0	invscaling	0.01	True	0.94276
512x3	tanh	adam	1.0	invscaling	0.01	True	0.9518
512x3	tanh	lbfgs	1.0	invscaling	0.01	True	0.98621
512x3	tanh	sgd	1.0	invscaling	0.001	True	0.73224
512x3	tanh	adam	1.0	invscaling	0.001	True	0.96564
512x3	tanh	lbfgs	1.0	invscaling	0.001	True	0.98626
512x3	tanh	sgd	1.0	invscaling	0.0001	True	0.56126
512x3	tanh	adam	1.0	invscaling	0.0001	True	0.93774
512x3	tanh	lbfgs	1.0	invscaling	0.0001	True	0.97484
64x1	tanh	sgd	1.0	adaptive	0.1	False	0.98621
64x1	tanh	adam	1.0	adaptive	0.1	False	0.97944
64x1	tanh	lbfgs	1.0	adaptive	0.1	False	0.98848
64x1	tanh	sgd	1.0	adaptive	0.01	False	0.97939
64x1	tanh	adam	1.0	adaptive	0.01	False	0.98621
64x1	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
64x1	tanh	sgd	1.0	adaptive	0.001	False	0.97474
64x1	tanh	adam	1.0	adaptive	0.001	False	0.97939
64x1	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
64x1	tanh	sgd	1.0	adaptive	0.0001	False	0.94487
64x1	tanh	adam	1.0	adaptive	0.0001	False	0.97479
64x1	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
64x1	tanh	sgd	1.0	invscaling	0.1	False	0.95862
64x1	tanh	adam	1.0	invscaling	0.1	False	0.98166
64x1	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
64x1	tanh	sgd	1.0	invscaling	0.01	False	0.89915
64x1	tanh	adam	1.0	invscaling	0.01	False	0.98393
64x1	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
64x1	tanh	sgd	1.0	invscaling	0.001	False	0.54297
64x1	tanh	adam	1.0	invscaling	0.001	False	0.97939
64x1	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
64x1	tanh	sgd	1.0	invscaling	0.0001	False	0.47267
64x1	tanh	adam	1.0	invscaling	0.0001	False	0.97252
64x1	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
64x2	tanh	sgd	1.0	adaptive	0.1	False	0.98848
64x2	tanh	adam	1.0	adaptive	0.1	False	0.97479
64x2	tanh	lbfgs	1.0	adaptive	0.1	False	0.98621
64x2	tanh	sgd	1.0	adaptive	0.01	False	0.98848
64x2	tanh	adam	1.0	adaptive	0.01	False	0.98848
64x2	tanh	lbfgs	1.0	adaptive	0.01	False	0.98161
64x2	tanh	sgd	1.0	adaptive	0.001	False	0.98161
64x2	tanh	adam	1.0	adaptive	0.001	False	0.98848
64x2	tanh	lbfgs	1.0	adaptive	0.001	False	0.98615
64x2	tanh	sgd	1.0	adaptive	0.0001	False	0.95402
64x2	tanh	adam	1.0	adaptive	0.0001	False	0.98393
64x2	tanh	lbfgs	1.0	adaptive	0.0001	False	0.97933
64x2	tanh	sgd	1.0	invscaling	0.1	False	0.97019
64x2	tanh	adam	1.0	invscaling	0.1	False	0.97944
64x2	tanh	lbfgs	1.0	invscaling	0.1	False	0.98621
64x2	tanh	sgd	1.0	invscaling	0.01	False	0.91274
64x2	tanh	adam	1.0	invscaling	0.01	False	0.98848
64x2	tanh	lbfgs	1.0	invscaling	0.01	False	0.98388
64x2	tanh	sgd	1.0	invscaling	0.001	False	0.59942
64x2	tanh	adam	1.0	invscaling	0.001	False	0.98848
64x2	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
64x2	tanh	sgd	1.0	invscaling	0.0001	False	0.51559
64x2	tanh	adam	1.0	invscaling	0.0001	False	0.98166
64x2	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
64x3	tanh	sgd	1.0	adaptive	0.1	False	0.98848
64x3	tanh	adam	1.0	adaptive	0.1	False	0.97008
64x3	tanh	lbfgs	1.0	adaptive	0.1	False	0.98393
64x3	tanh	sgd	1.0	adaptive	0.01	False	0.98848
64x3	tanh	adam	1.0	adaptive	0.01	False	0.98848
64x3	tanh	lbfgs	1.0	adaptive	0.01	False	0.98161
64x3	tanh	sgd	1.0	adaptive	0.001	False	0.97939
64x3	tanh	adam	1.0	adaptive	0.001	False	0.98848
64x3	tanh	lbfgs	1.0	adaptive	0.001	False	0.98621
64x3	tanh	sgd	1.0	adaptive	0.0001	False	0.94937
64x3	tanh	adam	1.0	adaptive	0.0001	False	0.98388
64x3	tanh	lbfgs	1.0	adaptive	0.0001	False	0.97933
64x3	tanh	sgd	1.0	invscaling	0.1	False	0.97246
64x3	tanh	adam	1.0	invscaling	0.1	False	0.96797
64x3	tanh	lbfgs	1.0	invscaling	0.1	False	0.98621
64x3	tanh	sgd	1.0	invscaling	0.01	False	0.93346
64x3	tanh	adam	1.0	invscaling	0.01	False	0.98393
64x3	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
64x3	tanh	sgd	1.0	invscaling	0.001	False	0.61258
64x3	tanh	adam	1.0	invscaling	0.001	False	0.98848
64x3	tanh	lbfgs	1.0	invscaling	0.001	False	0.98388
64x3	tanh	sgd	1.0	invscaling	0.0001	False	0.52008
64x3	tanh	adam	1.0	invscaling	0.0001	False	0.98393
64x3	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98161
128x1	tanh	sgd	1.0	adaptive	0.1	False	0.98621
128x1	tanh	adam	1.0	adaptive	0.1	False	0.97252
128x1	tanh	lbfgs	1.0	adaptive	0.1	False	0.98848
128x1	tanh	sgd	1.0	adaptive	0.01	False	0.97939
128x1	tanh	adam	1.0	adaptive	0.01	False	0.98621
128x1	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
128x1	tanh	sgd	1.0	adaptive	0.001	False	0.97933
128x1	tanh	adam	1.0	adaptive	0.001	False	0.98166
128x1	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
128x1	tanh	sgd	1.0	adaptive	0.0001	False	0.95645
128x1	tanh	adam	1.0	adaptive	0.0001	False	0.96797
128x1	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
128x1	tanh	sgd	1.0	invscaling	0.1	False	0.96089
128x1	tanh	adam	1.0	invscaling	0.1	False	0.97701
128x1	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
128x1	tanh	sgd	1.0	invscaling	0.01	False	0.9314
128x1	tanh	adam	1.0	invscaling	0.01	False	0.98621
128x1	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
128x1	tanh	sgd	1.0	invscaling	0.001	False	0.61903
128x1	tanh	adam	1.0	invscaling	0.001	False	0.98166
128x1	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
128x1	tanh	sgd	1.0	invscaling	0.0001	False	0.51575
128x1	tanh	adam	1.0	invscaling	0.0001	False	0.97024
128x1	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
128x2	tanh	sgd	1.0	adaptive	0.1	False	0.98848
128x2	tanh	adam	1.0	adaptive	0.1	False	0.96099
128x2	tanh	lbfgs	1.0	adaptive	0.1	False	0.98621
128x2	tanh	sgd	1.0	adaptive	0.01	False	0.98848
128x2	tanh	adam	1.0	adaptive	0.01	False	0.98621
128x2	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
128x2	tanh	sgd	1.0	adaptive	0.001	False	0.97479
128x2	tanh	adam	1.0	adaptive	0.001	False	0.98848
128x2	tanh	lbfgs	1.0	adaptive	0.001	False	0.98621
128x2	tanh	sgd	1.0	adaptive	0.0001	False	0.95407
128x2	tanh	adam	1.0	adaptive	0.0001	False	0.98393
128x2	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98621
128x2	tanh	sgd	1.0	invscaling	0.1	False	0.96559
128x2	tanh	adam	1.0	invscaling	0.1	False	0.96802
128x2	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
128x2	tanh	sgd	1.0	invscaling	0.01	False	0.94952
128x2	tanh	adam	1.0	invscaling	0.01	False	0.98848
128x2	tanh	lbfgs	1.0	invscaling	0.01	False	0.98621
128x2	tanh	sgd	1.0	invscaling	0.001	False	0.74339
128x2	tanh	adam	1.0	invscaling	0.001	False	0.98848
128x2	tanh	lbfgs	1.0	invscaling	0.001	False	0.98621
128x2	tanh	sgd	1.0	invscaling	0.0001	False	0.51533
128x2	tanh	adam	1.0	invscaling	0.0001	False	0.98393
128x2	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98393
128x3	tanh	sgd	1.0	adaptive	0.1	False	0.98848
128x3	tanh	adam	1.0	adaptive	0.1	False	0.91268
128x3	tanh	lbfgs	1.0	adaptive	0.1	False	0.98621
128x3	tanh	sgd	1.0	adaptive	0.01	False	0.98848
128x3	tanh	adam	1.0	adaptive	0.01	False	0.98848
128x3	tanh	lbfgs	1.0	adaptive	0.01	False	0.98161
128x3	tanh	sgd	1.0	adaptive	0.001	False	0.97939
128x3	tanh	adam	1.0	adaptive	0.001	False	0.98848
128x3	tanh	lbfgs	1.0	adaptive	0.001	False	0.98393
128x3	tanh	sgd	1.0	adaptive	0.0001	False	0.96781
128x3	tanh	adam	1.0	adaptive	0.0001	False	0.98621
128x3	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98388
128x3	tanh	sgd	1.0	invscaling	0.1	False	0.9657
128x3	tanh	adam	1.0	invscaling	0.1	False	0.91517
128x3	tanh	lbfgs	1.0	invscaling	0.1	False	0.97933
128x3	tanh	sgd	1.0	invscaling	0.01	False	0.91961
128x3	tanh	adam	1.0	invscaling	0.01	False	0.98848
128x3	tanh	lbfgs	1.0	invscaling	0.01	False	0.98161
128x3	tanh	sgd	1.0	invscaling	0.001	False	0.7407
128x3	tanh	adam	1.0	invscaling	0.001	False	0.98848
128x3	tanh	lbfgs	1.0	invscaling	0.001	False	0.98161
128x3	tanh	sgd	1.0	invscaling	0.0001	False	0.55026
128x3	tanh	adam	1.0	invscaling	0.0001	False	0.98393
128x3	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98393
256x1	tanh	sgd	1.0	adaptive	0.1	False	0.98621
256x1	tanh	adam	1.0	adaptive	0.1	False	0.97933
256x1	tanh	lbfgs	1.0	adaptive	0.1	False	0.98848
256x1	tanh	sgd	1.0	adaptive	0.01	False	0.98166
256x1	tanh	adam	1.0	adaptive	0.01	False	0.98621
256x1	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
256x1	tanh	sgd	1.0	adaptive	0.001	False	0.97246
256x1	tanh	adam	1.0	adaptive	0.001	False	0.98166
256x1	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
256x1	tanh	sgd	1.0	adaptive	0.0001	False	0.96559
256x1	tanh	adam	1.0	adaptive	0.0001	False	0.97479
256x1	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
256x1	tanh	sgd	1.0	invscaling	0.1	False	0.96099
256x1	tanh	adam	1.0	invscaling	0.1	False	0.97024
256x1	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
256x1	tanh	sgd	1.0	invscaling	0.01	False	0.94022
256x1	tanh	adam	1.0	invscaling	0.01	False	0.98621
256x1	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
256x1	tanh	sgd	1.0	invscaling	0.001	False	0.69678
256x1	tanh	adam	1.0	invscaling	0.001	False	0.98166
256x1	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
256x1	tanh	sgd	1.0	invscaling	0.0001	False	0.49493
256x1	tanh	adam	1.0	invscaling	0.0001	False	0.97711
256x1	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
256x2	tanh	sgd	1.0	adaptive	0.1	False	0.98848
256x2	tanh	adam	1.0	adaptive	0.1	False	0.94471
256x2	tanh	lbfgs	1.0	adaptive	0.1	False	0.98621
256x2	tanh	sgd	1.0	adaptive	0.01	False	0.98621
256x2	tanh	adam	1.0	adaptive	0.01	False	0.98388
256x2	tanh	lbfgs	1.0	adaptive	0.01	False	0.98166
256x2	tanh	sgd	1.0	adaptive	0.001	False	0.98166
256x2	tanh	adam	1.0	adaptive	0.001	False	0.98848
256x2	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
256x2	tanh	sgd	1.0	adaptive	0.0001	False	0.97008
256x2	tanh	adam	1.0	adaptive	0.0001	False	0.98393
256x2	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
256x2	tanh	sgd	1.0	invscaling	0.1	False	0.97024
256x2	tanh	adam	1.0	invscaling	0.1	False	0.93314
256x2	tanh	lbfgs	1.0	invscaling	0.1	False	0.98621
256x2	tanh	sgd	1.0	invscaling	0.01	False	0.95862
256x2	tanh	adam	1.0	invscaling	0.01	False	0.98848
256x2	tanh	lbfgs	1.0	invscaling	0.01	False	0.98621
256x2	tanh	sgd	1.0	invscaling	0.001	False	0.7824
256x2	tanh	adam	1.0	invscaling	0.001	False	0.98848
256x2	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
256x2	tanh	sgd	1.0	invscaling	0.0001	False	0.59006
256x2	tanh	adam	1.0	invscaling	0.0001	False	0.98393
256x2	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
256x3	tanh	sgd	1.0	adaptive	0.1	False	0.98848
256x3	tanh	adam	1.0	adaptive	0.1	False	0.93584
256x3	tanh	lbfgs	1.0	adaptive	0.1	False	0.97933
256x3	tanh	sgd	1.0	adaptive	0.01	False	0.98621
256x3	tanh	adam	1.0	adaptive	0.01	False	0.98393
256x3	tanh	lbfgs	1.0	adaptive	0.01	False	0.98621
256x3	tanh	sgd	1.0	adaptive	0.001	False	0.98393
256x3	tanh	adam	1.0	adaptive	0.001	False	0.98848
256x3	tanh	lbfgs	1.0	adaptive	0.001	False	0.98166
256x3	tanh	sgd	1.0	adaptive	0.0001	False	0.96786
256x3	tanh	adam	1.0	adaptive	0.0001	False	0.98393
256x3	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98621
256x3	tanh	sgd	1.0	invscaling	0.1	False	0.97252
256x3	tanh	adam	1.0	invscaling	0.1	False	0.87156
256x3	tanh	lbfgs	1.0	invscaling	0.1	False	0.98621
256x3	tanh	sgd	1.0	invscaling	0.01	False	0.95418
256x3	tanh	adam	1.0	invscaling	0.01	False	0.98848
256x3	tanh	lbfgs	1.0	invscaling	0.01	False	0.98621
256x3	tanh	sgd	1.0	invscaling	0.001	False	0.82817
256x3	tanh	adam	1.0	invscaling	0.001	False	0.98848
256x3	tanh	lbfgs	1.0	invscaling	0.001	False	0.98626
256x3	tanh	sgd	1.0	invscaling	0.0001	False	0.43161
256x3	tanh	adam	1.0	invscaling	0.0001	False	0.98393
256x3	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98388
321x1	tanh	sgd	1.0	adaptive	0.1	False	0.98393
321x1	tanh	adam	1.0	adaptive	0.1	False	0.97933
321x1	tanh	lbfgs	1.0	adaptive	0.1	False	0.98848
321x1	tanh	sgd	1.0	adaptive	0.01	False	0.98166
321x1	tanh	adam	1.0	adaptive	0.01	False	0.98166
321x1	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
321x1	tanh	sgd	1.0	adaptive	0.001	False	0.97019
321x1	tanh	adam	1.0	adaptive	0.001	False	0.98166
321x1	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
321x1	tanh	sgd	1.0	adaptive	0.0001	False	0.96089
321x1	tanh	adam	1.0	adaptive	0.0001	False	0.97711
321x1	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
321x1	tanh	sgd	1.0	invscaling	0.1	False	0.96327
321x1	tanh	adam	1.0	invscaling	0.1	False	0.97933
321x1	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
321x1	tanh	sgd	1.0	invscaling	0.01	False	0.94244
321x1	tanh	adam	1.0	invscaling	0.01	False	0.98166
321x1	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
321x1	tanh	sgd	1.0	invscaling	0.001	False	0.67447
321x1	tanh	adam	1.0	invscaling	0.001	False	0.98166
321x1	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
321x1	tanh	sgd	1.0	invscaling	0.0001	False	0.41897
321x1	tanh	adam	1.0	invscaling	0.0001	False	0.97711
321x1	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
321x2	tanh	sgd	1.0	adaptive	0.1	False	0.98621
321x2	tanh	adam	1.0	adaptive	0.1	False	0.93605
321x2	tanh	lbfgs	1.0	adaptive	0.1	False	0.98621
321x2	tanh	sgd	1.0	adaptive	0.01	False	0.98621
321x2	tanh	adam	1.0	adaptive	0.01	False	0.98621
321x2	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
321x2	tanh	sgd	1.0	adaptive	0.001	False	0.98166
321x2	tanh	adam	1.0	adaptive	0.001	False	0.98393
321x2	tanh	lbfgs	1.0	adaptive	0.001	False	0.98166
321x2	tanh	sgd	1.0	adaptive	0.0001	False	0.97014
321x2	tanh	adam	1.0	adaptive	0.0001	False	0.98393
321x2	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
321x2	tanh	sgd	1.0	invscaling	0.1	False	0.97252
321x2	tanh	adam	1.0	invscaling	0.1	False	0.9518
321x2	tanh	lbfgs	1.0	invscaling	0.1	False	0.98848
321x2	tanh	sgd	1.0	invscaling	0.01	False	0.96105
321x2	tanh	adam	1.0	invscaling	0.01	False	0.98848
321x2	tanh	lbfgs	1.0	invscaling	0.01	False	0.98393
321x2	tanh	sgd	1.0	invscaling	0.001	False	0.81142
321x2	tanh	adam	1.0	invscaling	0.001	False	0.98393
321x2	tanh	lbfgs	1.0	invscaling	0.001	False	0.98393
321x2	tanh	sgd	1.0	invscaling	0.0001	False	0.44086
321x2	tanh	adam	1.0	invscaling	0.0001	False	0.98393
321x2	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98393
321x3	tanh	sgd	1.0	adaptive	0.1	False	0.98848
321x3	tanh	adam	1.0	adaptive	0.1	False	0.91284
321x3	tanh	lbfgs	1.0	adaptive	0.1	False	0.98393
321x3	tanh	sgd	1.0	adaptive	0.01	False	0.98848
321x3	tanh	adam	1.0	adaptive	0.01	False	0.98166
321x3	tanh	lbfgs	1.0	adaptive	0.01	False	0.98388
321x3	tanh	sgd	1.0	adaptive	0.001	False	0.98393
321x3	tanh	adam	1.0	adaptive	0.001	False	0.98393
321x3	tanh	lbfgs	1.0	adaptive	0.001	False	0.98621
321x3	tanh	sgd	1.0	adaptive	0.0001	False	0.96559
321x3	tanh	adam	1.0	adaptive	0.0001	False	0.98393
321x3	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98393
321x3	tanh	sgd	1.0	invscaling	0.1	False	0.97257
321x3	tanh	adam	1.0	invscaling	0.1	False	0.87384
321x3	tanh	lbfgs	1.0	invscaling	0.1	False	0.98615
321x3	tanh	sgd	1.0	invscaling	0.01	False	0.9519
321x3	tanh	adam	1.0	invscaling	0.01	False	0.98848
321x3	tanh	lbfgs	1.0	invscaling	0.01	False	0.98388
321x3	tanh	sgd	1.0	invscaling	0.001	False	0.82817
321x3	tanh	adam	1.0	invscaling	0.001	False	0.98621
321x3	tanh	lbfgs	1.0	invscaling	0.001	False	0.98388
321x3	tanh	sgd	1.0	invscaling	0.0001	False	0.5481
321x3	tanh	adam	1.0	invscaling	0.0001	False	0.98621
321x3	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98621
512x1	tanh	sgd	1.0	adaptive	0.1	False	0.98393
512x1	tanh	adam	1.0	adaptive	0.1	False	0.96781
512x1	tanh	lbfgs	1.0	adaptive	0.1	False	0.98848
512x1	tanh	sgd	1.0	adaptive	0.01	False	0.98166
512x1	tanh	adam	1.0	adaptive	0.01	False	0.98621
512x1	tanh	lbfgs	1.0	adaptive	0.01	False	0.98848
512x1	tanh	sgd	1.0	adaptive	0.001	False	0.97479
512x1	tanh	adam	1.0	adaptive	0.001	False	0.98166
512x1	tanh	lbfgs	1.0	adaptive	0.001	False	0.98848
512x1	tanh	sgd	1.0	adaptive	0.0001	False	0.96559
512x1	tanh	adam	1.0	adaptive	0.0001	False	0.97711
512x1	tanh	lbfgs	1.0	adaptive	0.0001	False	0.98848
512x1	tanh	sgd	1.0	invscaling	0.1	False	0.96786
512x1	tanh	adam	1.0	invscaling	0.1	False	0.97696
512x1	tanh	lbfgs	1.0	invscaling	0.1	False	0.98621
512x1	tanh	sgd	1.0	invscaling	0.01	False	0.95645
512x1	tanh	adam	1.0	invscaling	0.01	False	0.98393
512x1	tanh	lbfgs	1.0	invscaling	0.01	False	0.98848
512x1	tanh	sgd	1.0	invscaling	0.001	False	0.77082
512x1	tanh	adam	1.0	invscaling	0.001	False	0.98166
512x1	tanh	lbfgs	1.0	invscaling	0.001	False	0.98848
512x1	tanh	sgd	1.0	invscaling	0.0001	False	0.56961
512x1	tanh	adam	1.0	invscaling	0.0001	False	0.97711
512x1	tanh	lbfgs	1.0	invscaling	0.0001	False	0.98848
512x2	tanh	sgd	1.0	adaptive	0.1	False	0.98621
512x2	tanh	adam	1.0	adaptive	0.1	False	0.9223
