GAME_ID	MATCHUP	GAME_DATE	TEAM_ID	WL	TOV	TEAM_ABBREVIATION	FG_PCT	FG3_PCT	FT_PCT	REB	OREB	DREB	AST	STL	BLK	OFF_RATING	DEF_RATING	TS_PCT	ELO
22300418	PHX @ HOU	DEC 27, 2023	1610612756	W	19	PHX	0.573	0.424	0.808	44	8	36	28	4	11	127.7	113.0	0.69	1443.0
22300405	PHX vs. DAL	DEC 25, 2023	1610612756	L	15	PHX	0.444	0.341	0.8	47	14	33	28	5	2	111.8	126.7	0.564	1463.0
22300387	PHX @ SAC	DEC 22, 2023	1610612756	L	15	PHX	0.443	0.2	0.786	45	15	30	19	8	4	106.1	122.4	0.523	1474.0
22300363	PHX @ POR	DEC 19, 2023	1610612756	L	13	PHX	0.447	0.217	0.714	47	14	33	23	10	6	103.0	106.9	0.504	1486.0
22300347	PHX vs. WAS	DEC 17, 2023	1610612756	W	17	PHX	0.456	0.226	0.767	54	13	41	29	8	6	108.7	104.9	0.543	1483.0
22300333	PHX vs. NYK	DEC 15, 2023	1610612756	L	11	PHX	0.522	0.393	0.81	33	10	23	30	4	3	124.5	143.3	0.615	1502.0
22300317	PHX vs. BKN	DEC 13, 2023	1610612756	L	12	PHX	0.476	0.321	0.852	49	14	35	28	5	4	117.9	124.7	0.584	1512.0
22300308	PHX vs. GSW	DEC 12, 2023	1610612756	W	14	PHX	0.452	0.359	0.853	41	7	34	27	8	7	114.4	112.6	0.601	1507.0
22301228	PHX vs. SAC	DEC 08, 2023	1610612756	L	11	PHX	0.482	0.344	0.652	40	8	32	26	8	5	109.3	116.3	0.569	1522.0
22301203	PHX @ LAL	DEC 05, 2023	1610612756	L	20	PHX	0.493	0.48	0.81	44	8	36	25	8	5	105.1	109.3	0.611	1528.0
22300288	PHX vs. MEM	DEC 02, 2023	1610612756	W	16	PHX	0.434	0.346	0.814	44	12	32	24	10	5	113.7	105.8	0.569	1523.0
22300279	PHX vs. DEN	DEC 01, 2023	1610612756	L	12	PHX	0.464	0.333	0.923	43	8	35	22	4	9	114.4	124.0	0.582	1537.0
22300260	PHX @ TOR	NOV 29, 2023	1610612756	L	9	PHX	0.404	0.269	0.957	47	12	35	25	3	5	109.4	115.5	0.504	1547.0
22300247	PHX @ NYK	NOV 26, 2023	1610612756	W	11	PHX	0.462	0.421	0.762	47	18	29	27	4	11	127.5	124.2	0.579	1538.0
22300044	PHX @ MEM	NOV 24, 2023	1610612756	W	12	PHX	0.513	0.355	0.75	41	7	34	22	10	6	118.3	95.7	0.623	1520.0
22300236	PHX vs. GSW	NOV 22, 2023	1610612756	W	15	PHX	0.447	0.393	0.846	43	11	32	22	9	8	123.0	113.9	0.622	1512.0
22300041	PHX vs. POR	NOV 21, 2023	1610612756	W	13	PHX	0.566	0.412	0.964	38	11	27	26	8	8	131.9	116.3	0.679	1508.0
22300214	PHX @ UTA	NOV 19, 2023	1610612756	W	17	PHX	0.49	0.4	0.846	44	11	33	36	11	13	120.7	118.1	0.617	1502.0
22300035	PHX @ UTA	NOV 17, 2023	1610612756	W	8	PHX	0.523	0.545	0.885	36	5	31	35	5	4	133.7	132.0	0.672	1496.0
22300197	PHX vs. MIN	NOV 15, 2023	1610612756	W	9	PHX	0.6	0.548	0.933	32	5	27	31	1	4	146.2	125.0	0.726	1479.0
22300185	PHX vs. OKC	NOV 12, 2023	1610612756	L	17	PHX	0.386	0.31	0.839	51	16	35	20	4	7	103.1	115.6	0.512	1497.0
22300015	PHX vs. LAL	NOV 10, 2023	1610612756	L	13	PHX	0.447	0.405	0.741	52	17	35	22	9	1	120.2	123.2	0.562	1506.0
22300162	PHX @ CHI	NOV 08, 2023	1610612756	W	21	PHX	0.422	0.396	0.84	54	13	41	32	7	10	106.4	105.5	0.574	1501.0
22300140	PHX @ DET	NOV 05, 2023	1610612756	W	18	PHX	0.5	0.381	0.897	43	14	29	29	8	10	121.2	108.2	0.608	1492.0
22300132	PHX @ PHI	NOV 04, 2023	1610612756	L	10	PHX	0.36	0.257	0.818	42	15	27	22	11	12	101.0	113.1	0.483	1499.0
22300131	PHX vs. SAS	NOV 02, 2023	1610612756	L	14	PHX	0.537	0.5	0.731	34	5	29	26	5	4	122.2	130.7	0.662	1522.0
22300113	PHX vs. SAS	OCT 31, 2023	1610612756	L	19	PHX	0.506	0.462	0.8	43	6	37	29	8	7	114.0	113.9	0.636	1530.0
22300094	PHX vs. UTA	OCT 28, 2023	1610612756	W	11	PHX	0.529	0.27	0.929	39	7	32	31	10	7	124.8	104.0	0.647	1522.0
22300076	PHX @ LAL	OCT 26, 2023	1610612756	L	20	PHX	0.42	0.29	0.783	49	10	39	16	7	3	90.5	96.2	0.521	1529.0
22300062	PHX @ GSW	OCT 24, 2023	1610612756	W	19	PHX	0.442	0.333	0.765	60	17	43	23	5	7	106.9	102.0	0.527	1519.0
22301200	POR @ SAC	APR 14, 2024	1610612757	L	17	POR	0.316	0.156	0.765	54	23	31	18	11	2	82.8	122.2	0.389	1216.0
22301183	POR vs. HOU	APR 12, 2024	1610612757	L	7	POR	0.389	0.343	0.724	48	16	32	20	4	5	109.2	118.4	0.496	1224.0
22301169	POR vs. GSW	APR 11, 2024	1610612757	L	12	POR	0.361	0.235	0.824	49	20	29	22	9	3	101.1	108.7	0.44	1228.0
22301157	POR vs. NOP	APR 09, 2024	1610612757	L	21	POR	0.471	0.342	0.875	47	13	34	28	3	3	104.2	112.2	0.565	1233.0
22301134	POR @ BOS	APR 07, 2024	1610612757	L	14	POR	0.392	0.368	1.0	53	22	31	26	8	2	107.0	124.0	0.497	1234.0
22301117	POR @ WAS	APR 05, 2024	1610612757	W	12	POR	0.436	0.31	0.708	55	16	39	29	7	5	110.2	105.2	0.516	1223.0
22301102	POR @ CHA	APR 03, 2024	1610612757	W	15	POR	0.398	0.269	0.667	55	14	41	19	4	2	93.7	90.5	0.453	1215.0
22301090	POR @ ORL	APR 01, 2024	1610612757	L	9	POR	0.444	0.355	0.8	44	11	33	28	9	3	107.3	109.5	0.533	1216.0
22301068	POR @ MIA	MAR 29, 2024	1610612757	L	23	POR	0.402	0.167	0.636	43	10	33	20	4	2	80.4	137.9	0.446	1225.0
22301051	POR @ ATL	MAR 27, 2024	1610612757	L	18	POR	0.506	0.452	0.6	33	6	27	35	8	2	107.1	120.0	0.593	1230.0
22301038	POR @ HOU	MAR 25, 2024	1610612757	L	16	POR	0.414	0.212	0.867	44	10	34	14	5	6	92.9	112.2	0.491	1234.0
22301026	POR vs. DEN	MAR 23, 2024	1610612757	L	15	POR	0.462	0.357	0.882	45	14	31	27	8	8	113.3	115.2	0.552	1236.0
22301017	POR vs. LAC	MAR 22, 2024	1610612757	L	10	POR	0.484	0.364	0.6	41	15	26	29	11	1	119.4	127.6	0.563	1241.0
22301003	POR vs. LAC	MAR 20, 2024	1610612757	L	17	POR	0.481	0.441	0.667	38	8	30	21	6	4	106.2	119.6	0.588	1248.0
22300986	POR @ CHI	MAR 18, 2024	1610612757	L	13	POR	0.455	0.286	0.76	43	13	30	21	7	5	110.3	113.4	0.54	1250.0
22300970	POR @ NOP	MAR 16, 2024	1610612757	L	19	POR	0.5	0.364	0.917	36	10	26	23	3	7	110.3	128.6	0.599	1253.0
22300960	POR vs. NYK	MAR 14, 2024	1610612757	L	17	POR	0.405	0.333	0.875	45	13	32	19	10	2	96.9	109.4	0.511	1261.0
22300953	POR vs. ATL	MAR 13, 2024	1610612757	W	18	POR	0.463	0.333	0.833	49	12	37	24	7	5	109.3	105.2	0.573	1251.0
22300938	POR vs. BOS	MAR 11, 2024	1610612757	L	11	POR	0.448	0.357	1.0	38	9	29	23	3	5	108.8	133.0	0.539	1255.0
22300923	POR vs. TOR	MAR 09, 2024	1610612757	W	14	POR	0.476	0.4	0.933	52	18	34	31	10	3	119.6	111.3	0.584	1242.0
22300916	POR vs. HOU	MAR 08, 2024	1610612757	L	17	POR	0.416	0.457	0.68	49	19	30	22	5	5	110.3	125.5	0.535	1256.0
22300900	POR vs. OKC	MAR 06, 2024	1610612757	L	17	POR	0.506	0.412	0.889	32	7	25	27	10	2	116.5	123.1	0.646	1260.0
22300881	POR @ MIN	MAR 04, 2024	1610612757	L	13	POR	0.489	0.41	0.727	41	12	29	28	5	3	121.3	126.6	0.589	1261.0
22300868	POR @ MEM	MAR 02, 2024	1610612757	W	22	POR	0.424	0.314	0.75	50	13	37	23	8	5	99.1	92.6	0.522	1247.0
22300861	POR @ MEM	MAR 01, 2024	1610612757	W	14	POR	0.522	0.419	0.813	46	16	30	31	13	8	127.1	96.8	0.616	1211.0
22300842	POR vs. MIA	FEB 27, 2024	1610612757	L	17	POR	0.407	0.323	0.842	40	15	25	24	9	4	103.2	114.0	0.509	1216.0
22300826	POR vs. CHA	FEB 25, 2024	1610612757	L	15	POR	0.347	0.094	0.688	56	22	34	14	11	4	82.5	95.9	0.392	1235.0
22300812	POR vs. DEN	FEB 23, 2024	1610612757	L	10	POR	0.455	0.32	0.667	45	19	26	25	11	2	117.9	132.3	0.514	1242.0
22300791	POR vs. MIN	FEB 15, 2024	1610612757	L	15	POR	0.373	0.276	0.7	35	9	26	18	8	5	89.2	125.5	0.473	1250.0
22300775	POR vs. MIN	FEB 13, 2024	1610612757	L	16	POR	0.448	0.379	0.8	44	12	32	26	5	1	110.1	121.0	0.556	1254.0
22300758	POR vs. NOP	FEB 10, 2024	1610612757	L	17	POR	0.434	0.286	0.706	42	11	31	19	7	4	97.7	106.9	0.503	1259.0
22300741	POR vs. DET	FEB 08, 2024	1610612757	L	15	POR	0.461	0.367	0.879	38	11	27	29	9	7	115.1	121.9	0.589	1274.0
22300712	POR @ DEN	FEB 04, 2024	1610612757	L	13	POR	0.459	0.355	0.933	42	15	27	29	6	3	115.7	124.4	0.562	1276.0
22300697	POR @ DEN	FEB 02, 2024	1610612757	L	8	POR	0.463	0.357	0.8	37	13	24	14	7	4	118.7	130.4	0.579	1279.0
22300683	POR vs. MIL	JAN 31, 2024	1610612757	W	11	POR	0.533	0.429	1.0	39	9	30	26	9	1	121.4	118.4	0.62	1268.0
22300668	POR vs. PHI	JAN 29, 2024	1610612757	W	13	POR	0.548	0.429	0.897	39	11	28	29	7	5	134.0	107.2	0.672	1233.0
22300656	POR vs. CHI	JAN 28, 2024	1610612757	L	13	POR	0.405	0.182	0.897	48	7	41	22	2	5	102.1	109.5	0.523	1241.0
22300641	POR @ SAS	JAN 26, 2024	1610612757	L	13	POR	0.422	0.27	0.737	37	8	29	23	11	3	96.2	111.5	0.508	1255.0
22300623	POR @ HOU	JAN 24, 2024	1610612757	W	12	POR	0.51	0.429	0.917	48	13	35	31	6	4	130.5	126.0	0.631	1240.0
22300617	POR @ OKC	JAN 23, 2024	1610612757	L	19	POR	0.43	0.462	0.81	46	12	34	27	6	6	107.9	108.8	0.572	1241.0
22300605	POR @ LAL	JAN 21, 2024	1610612757	L	12	POR	0.467	0.31	0.85	35	10	25	24	7	5	108.9	131.4	0.557	1249.0
22300590	POR vs. IND	JAN 19, 2024	1610612757	W	9	POR	0.5	0.333	0.857	47	9	38	18	3	11	118.0	111.7	0.594	1239.0
22300578	POR vs. BKN	JAN 17, 2024	1610612757	W	9	POR	0.488	0.333	0.857	41	10	31	21	2	2	118.0	114.4	0.57	1232.0
22300554	POR vs. PHX	JAN 14, 2024	1610612757	L	13	POR	0.449	0.476	0.727	36	12	24	23	8	1	119.6	133.7	0.588	1240.0
22300538	POR @ MIN	JAN 12, 2024	1610612757	L	19	POR	0.39	0.357	0.676	38	10	28	18	8	5	93.9	117.2	0.506	1243.0
22300529	POR @ OKC	JAN 11, 2024	1610612757	L	9	POR	0.277	0.224	0.625	42	13	29	16	8	8	75.5	137.6	0.356	1248.0
22300514	POR @ NYK	JAN 09, 2024	1610612757	L	15	POR	0.384	0.207	0.667	43	12	31	19	8	7	88.4	116.7	0.447	1252.0
22300498	POR @ BKN	JAN 07, 2024	1610612757	W	9	POR	0.474	0.526	0.8	38	9	29	21	5	5	125.2	118.7	0.619	1235.0
22300487	POR @ DAL	JAN 05, 2024	1610612757	L	18	POR	0.411	0.325	0.706	42	10	32	27	9	3	94.5	127.5	0.503	1244.0
22300472	POR @ DAL	JAN 03, 2024	1610612757	L	22	POR	0.391	0.325	0.727	46	10	36	23	4	3	93.3	121.2	0.502	1252.0
22300456	POR @ PHX	JAN 01, 2024	1610612757	L	18	POR	0.412	0.267	0.737	36	6	30	21	6	10	87.1	107.9	0.498	1258.0
22300437	POR vs. SAS	DEC 29, 2023	1610612757	W	14	POR	0.505	0.593	0.815	43	16	27	28	8	6	130.1	123.1	0.627	1252.0
22300427	POR vs. SAS	DEC 28, 2023	1610612757	L	13	POR	0.347	0.306	0.75	57	22	35	16	6	4	104.0	118.0	0.456	1273.0
22300413	POR vs. SAC	DEC 26, 2023	1610612757	W	7	POR	0.5	0.4	0.8	46	16	30	28	5	5	134.0	117.7	0.609	1249.0
22300399	POR @ GSW	DEC 23, 2023	1610612757	L	11	POR	0.452	0.371	0.68	30	8	22	26	13	3	108.2	127.3	0.558	1254.0
22300381	POR vs. WAS	DEC 21, 2023	1610612757	L	15	POR	0.453	0.467	0.739	51	20	31	24	7	6	117.0	119.2	0.557	1259.0
22300363	POR vs. PHX	DEC 19, 2023	1610612757	W	15	POR	0.448	0.5	0.895	42	10	32	23	8	4	106.9	103.0	0.572	1247.0
22300348	POR vs. GSW	DEC 17, 2023	1610612757	L	13	POR	0.471	0.371	0.913	37	9	28	23	10	4	118.8	121.6	0.599	1252.0
22300341	POR vs. DAL	DEC 16, 2023	1610612757	L	11	POR	0.5	0.219	0.864	44	10	34	17	8	2	115.4	126.0	0.579	1261.0
22300323	POR vs. UTA	DEC 14, 2023	1610612757	L	11	POR	0.417	0.356	0.667	49	21	28	30	9	4	120.0	128.4	0.514	1274.0
22300304	POR @ LAC	DEC 11, 2023	1610612757	L	12	POR	0.478	0.475	0.846	36	11	25	25	5	4	130.9	136.1	0.626	1276.0
22301226	POR vs. DAL	DEC 08, 2023	1610612757	L	15	POR	0.371	0.34	0.889	48	18	30	20	9	1	107.7	121.4	0.496	1288.0
22301214	POR @ GSW	DEC 06, 2023	1610612757	L	10	POR	0.411	0.348	0.75	40	11	29	22	8	3	106.0	111.1	0.519	1291.0
22300289	POR @ UTA	DEC 02, 2023	1610612757	L	9	POR	0.4	0.325	0.889	40	11	29	17	11	5	107.6	112.4	0.529	1297.0
22300265	POR @ CLE	NOV 30, 2023	1610612757	W	22	POR	0.506	0.4	1.0	40	9	31	29	10	4	108.4	100.0	0.629	1278.0
22300254	POR @ IND	NOV 27, 2023	1610612757	W	16	POR	0.471	0.5	0.806	38	9	29	20	6	4	108.6	105.8	0.578	1265.0
22300245	POR @ MIL	NOV 26, 2023	1610612757	L	17	POR	0.407	0.406	0.75	40	11	29	21	15	4	99.0	105.9	0.511	1267.0
22300237	POR vs. UTA	NOV 22, 2023	1610612757	W	13	POR	0.511	0.436	0.667	37	14	23	31	9	6	122.2	107.1	0.614	1250.0
22300041	POR @ PHX	NOV 21, 2023	1610612757	L	13	POR	0.437	0.452	0.85	30	12	18	20	8	3	116.3	131.9	0.558	1254.0
22300215	POR vs. OKC	NOV 19, 2023	1610612757	L	17	POR	0.4	0.265	0.667	31	13	18	21	10	2	95.8	141.1	0.483	1269.0
22300036	POR vs. LAL	NOV 17, 2023	1610612757	L	18	POR	0.404	0.27	0.722	48	19	29	17	11	2	99.0	110.3	0.49	1279.0
22300199	POR vs. CLE	NOV 15, 2023	1610612757	L	12	POR	0.374	0.342	0.875	30	8	22	24	9	3	101.1	114.7	0.484	1289.0
22300023	POR @ UTA	NOV 14, 2023	1610612757	L	17	POR	0.42	0.314	0.7	43	13	30	23	5	6	98.0	113.9	0.511	1299.0
22300187	POR @ LAL	NOV 12, 2023	1610612757	L	15	POR	0.5	0.351	0.778	38	5	33	29	2	8	108.9	114.9	0.585	1303.0
22300170	POR @ SAC	NOV 08, 2023	1610612757	L	18	POR	0.506	0.364	0.759	36	7	29	26	10	5	110.3	111.0	0.591	1306.0
22300144	POR vs. MEM	NOV 05, 2023	1610612757	L	14	POR	0.389	0.311	0.8	47	16	31	23	11	5	100.0	114.3	0.492	1318.0
22300007	POR vs. MEM	NOV 03, 2023	1610612757	W	14	POR	0.406	0.281	0.778	50	15	35	19	12	7	107.5	104.6	0.514	1311.0
22300115	POR @ DET	NOV 01, 2023	1610612757	W	17	POR	0.469	0.35	0.818	44	7	37	23	10	7	104.8	95.3	0.576	1297.0
22300105	POR @ TOR	OCT 30, 2023	1610612757	W	14	POR	0.447	0.314	0.8	51	13	38	20	6	7	106.5	97.8	0.54	1278.0
22300098	POR @ PHI	OCT 29, 2023	1610612757	L	15	POR	0.383	0.226	0.864	42	14	28	19	10	9	95.1	122.3	0.473	1283.0
22300086	POR vs. ORL	OCT 27, 2023	1610612757	L	16	POR	0.398	0.281	0.857	47	15	32	15	6	1	101.0	106.3	0.499	1291.0
22300074	POR @ LAC	OCT 25, 2023	1610612757	L	17	POR	0.473	0.313	0.765	40	15	25	20	10	4	112.1	124.2	0.552	1295.0
22301200	SAC vs. POR	APR 14, 2024	1610612758	W	14	SAC	0.494	0.382	0.815	51	13	38	29	11	6	122.2	82.8	0.612	1499.0
22301185	SAC vs. PHX	APR 12, 2024	1610612758	L	7	SAC	0.44	0.368	0.929	35	9	26	26	12	1	113.8	114.9	0.551	1504.0
22301170	SAC vs. NOP	APR 11, 2024	1610612758	L	14	SAC	0.548	0.421	0.75	32	5	27	26	7	0	123.0	132.4	0.663	1520.0
22301153	SAC @ OKC	APR 09, 2024	1610612758	L	17	SAC	0.344	0.345	0.731	56	21	35	23	8	4	102.9	109.8	0.489	1526.0
22301141	SAC @ BKN	APR 07, 2024	1610612758	W	9	SAC	0.426	0.313	0.75	54	11	43	31	8	12	108.1	77.0	0.529	1505.0
22301118	SAC @ BOS	APR 05, 2024	1610612758	L	7	SAC	0.384	0.333	0.538	54	15	39	21	4	3	105.3	108.6	0.477	1506.0
22301112	SAC @ NYK	APR 04, 2024	1610612758	L	16	SAC	0.488	0.429	0.583	35	9	26	26	6	3	114.7	127.7	0.597	1515.0
22301101	SAC vs. LAC	APR 02, 2024	1610612758	W	10	SAC	0.424	0.286	0.76	56	20	36	29	10	6	116.0	101.1	0.529	1503.0
22301086	SAC vs. UTA	MAR 31, 2024	1610612758	W	15	SAC	0.536	0.5	0.739	44	13	31	34	8	6	135.1	114.0	0.675	1496.0
22301073	SAC vs. DAL	MAR 29, 2024	1610612758	L	10	SAC	0.435	0.469	0.667	45	10	35	24	9	1	109.6	113.8	0.529	1504.0
22301047	SAC vs. DAL	MAR 26, 2024	1610612758	L	13	SAC	0.389	0.367	0.789	42	11	31	27	6	5	95.0	129.4	0.488	1536.0
22301042	SAC vs. PHI	MAR 25, 2024	1610612758	W	7	SAC	0.442	0.263	0.786	40	11	29	25	6	6	121.3	107.9	0.549	1529.0
22301020	SAC @ ORL	MAR 23, 2024	1610612758	W	7	SAC	0.437	0.375	0.857	42	6	36	26	6	5	114.7	112.6	0.566	1522.0
22301005	SAC @ WAS	MAR 21, 2024	1610612758	L	15	SAC	0.43	0.282	0.895	37	10	27	21	12	7	103.0	110.1	0.54	1539.0
22300999	SAC @ TOR	MAR 20, 2024	1610612758	W	15	SAC	0.516	0.3	0.833	53	18	35	32	14	6	124.2	90.8	0.609	1523.0
22300989	SAC vs. MEM	MAR 18, 2024	1610612758	W	17	SAC	0.447	0.314	0.813	59	15	44	30	7	10	111.0	101.8	0.56	1520.0
22300975	SAC vs. NYK	MAR 16, 2024	1610612758	L	12	SAC	0.353	0.27	0.808	42	11	31	22	7	5	94.8	102.1	0.472	1533.0
22300954	SAC vs. LAL	MAR 13, 2024	1610612758	W	12	SAC	0.523	0.463	0.75	44	9	35	30	11	2	125.0	109.2	0.643	1523.0
22300945	SAC vs. MIL	MAR 12, 2024	1610612758	W	8	SAC	0.533	0.45	0.813	51	6	45	34	11	1	127.7	93.1	0.651	1499.0
22300929	SAC vs. HOU	MAR 10, 2024	1610612758	L	12	SAC	0.453	0.188	0.87	44	7	37	24	10	5	103.0	109.8	0.541	1516.0
22300908	SAC vs. SAS	MAR 07, 2024	1610612758	W	13	SAC	0.51	0.313	0.944	46	14	32	31	8	3	128.4	125.2	0.596	1515.0
22300901	SAC @ LAL	MAR 06, 2024	1610612758	W	13	SAC	0.557	0.387	0.833	46	9	37	32	8	2	125.0	114.3	0.636	1500.0
22300883	SAC vs. CHI	MAR 04, 2024	1610612758	L	17	SAC	0.446	0.297	0.889	51	20	31	29	6	6	117.2	122.8	0.545	1511.0
22300862	SAC @ MIN	MAR 01, 2024	1610612758	W	7	SAC	0.5	0.379	0.542	45	14	31	29	8	6	121.6	116.5	0.561	1498.0
22300847	SAC @ DEN	FEB 28, 2024	1610612758	L	14	SAC	0.4	0.343	0.615	43	15	28	28	8	5	98.0	118.2	0.477	1509.0
22300831	SAC vs. MIA	FEB 26, 2024	1610612758	L	15	SAC	0.529	0.406	0.583	41	11	30	30	10	5	113.4	124.7	0.609	1526.0
22300827	SAC @ LAC	FEB 25, 2024	1610612758	W	10	SAC	0.495	0.405	0.818	41	14	27	29	10	1	130.9	115.1	0.611	1501.0
22300803	SAC vs. SAS	FEB 22, 2024	1610612758	W	10	SAC	0.559	0.394	0.714	42	7	35	29	5	6	124.5	120.8	0.64	1499.0
22300786	SAC @ DEN	FEB 14, 2024	1610612758	W	14	SAC	0.438	0.273	0.789	48	10	38	21	7	5	100.0	97.0	0.524	1488.0
22300774	SAC @ PHX	FEB 13, 2024	1610612758	L	13	SAC	0.516	0.29	0.75	50	15	35	27	8	6	120.2	122.6	0.592	1493.0
22300760	SAC @ OKC	FEB 11, 2024	1610612758	L	18	SAC	0.489	0.381	0.692	40	10	30	32	5	5	113.0	127.0	0.59	1502.0
22300746	SAC vs. DEN	FEB 09, 2024	1610612758	W	16	SAC	0.586	0.5	0.889	42	6	36	32	11	1	131.1	102.9	0.711	1477.0
22300732	SAC vs. DET	FEB 07, 2024	1610612758	L	4	SAC	0.474	0.341	0.682	33	5	28	31	7	6	117.6	133.0	0.573	1504.0
22300714	SAC @ CLE	FEB 05, 2024	1610612758	L	12	SAC	0.462	0.386	0.583	40	10	30	28	5	1	112.2	137.4	0.56	1515.0
22300700	SAC @ CHI	FEB 03, 2024	1610612758	W	16	SAC	0.5	0.385	0.828	40	4	36	33	12	1	116.0	108.5	0.636	1503.0
22300691	SAC @ IND	FEB 02, 2024	1610612758	W	16	SAC	0.567	0.382	0.643	38	9	29	26	15	3	120.9	110.9	0.65	1486.0
22300678	SAC @ MIA	JAN 31, 2024	1610612758	L	9	SAC	0.441	0.3	0.667	44	12	32	26	6	3	109.3	118.6	0.525	1498.0
22300663	SAC @ MEM	JAN 29, 2024	1610612758	W	19	SAC	0.512	0.289	0.6	51	11	40	24	10	1	106.2	96.9	0.583	1485.0
22300651	SAC @ DAL	JAN 27, 2024	1610612758	W	13	SAC	0.537	0.367	0.767	39	6	33	27	4	10	120.0	115.0	0.644	1476.0
22300632	SAC @ GSW	JAN 25, 2024	1610612758	W	10	SAC	0.527	0.458	0.842	34	8	26	33	8	5	136.7	137.1	0.674	1471.0
22300613	SAC vs. ATL	JAN 22, 2024	1610612758	W	8	SAC	0.462	0.316	0.889	51	10	41	22	8	2	118.4	103.9	0.582	1462.0
22300583	SAC vs. IND	JAN 18, 2024	1610612758	L	11	SAC	0.518	0.405	0.563	38	8	30	27	7	6	121.0	126.0	0.611	1472.0
22300567	SAC @ PHX	JAN 16, 2024	1610612758	L	14	SAC	0.5	0.45	0.583	31	5	26	34	7	4	113.6	115.5	0.601	1476.0
22300552	SAC @ MIL	JAN 14, 2024	1610612758	L	9	SAC	0.524	0.415	0.75	47	9	38	34	6	2	124.6	126.5	0.624	1478.0
22300532	SAC @ PHI	JAN 12, 2024	1610612758	L	16	SAC	0.337	0.211	0.808	54	23	31	20	6	4	96.9	116.7	0.437	1489.0
22300518	SAC @ CHA	JAN 10, 2024	1610612758	W	9	SAC	0.517	0.371	0.783	53	14	39	24	2	8	129.5	103.2	0.62	1477.0
22300512	SAC @ DET	JAN 09, 2024	1610612758	W	17	SAC	0.574	0.394	0.714	44	10	34	39	8	6	127.2	106.8	0.654	1469.0
22300500	SAC vs. NOP	JAN 07, 2024	1610612758	L	9	SAC	0.418	0.333	0.75	25	8	17	28	9	2	105.3	138.5	0.519	1496.0
22300492	SAC vs. TOR	JAN 05, 2024	1610612758	W	14	SAC	0.52	0.553	0.667	42	11	31	35	4	1	129.8	125.0	0.633	1491.0
22300476	SAC vs. ORL	JAN 03, 2024	1610612758	W	17	SAC	0.486	0.375	0.677	58	18	40	36	9	3	116.9	116.4	0.582	1486.0
22300464	SAC vs. CHA	JAN 02, 2024	1610612758	L	20	SAC	0.435	0.389	0.588	48	15	33	23	8	2	102.0	108.8	0.523	1505.0
22300449	SAC @ MEM	DEC 31, 2023	1610612758	W	12	SAC	0.511	0.485	0.765	59	9	50	28	2	4	123.0	92.0	0.618	1481.0
22300431	SAC @ ATL	DEC 29, 2023	1610612758	W	12	SAC	0.517	0.378	0.533	38	5	33	35	9	3	117.0	110.0	0.612	1469.0
22300413	SAC @ POR	DEC 26, 2023	1610612758	L	10	SAC	0.484	0.238	0.813	40	11	29	25	5	7	117.7	134.0	0.565	1493.0
22300400	SAC vs. MIN	DEC 23, 2023	1610612758	L	11	SAC	0.435	0.242	0.762	40	8	32	23	10	2	102.1	113.4	0.52	1506.0
22300387	SAC vs. PHX	DEC 22, 2023	1610612758	W	12	SAC	0.53	0.316	0.769	37	7	30	32	7	7	122.4	106.1	0.635	1495.0
22300373	SAC vs. BOS	DEC 20, 2023	1610612758	L	7	SAC	0.473	0.477	0.522	37	12	25	29	4	8	124.0	151.6	0.588	1512.0
22300358	SAC vs. WAS	DEC 18, 2023	1610612758	W	7	SAC	0.53	0.395	0.769	42	9	33	35	8	5	134.9	124.8	0.642	1508.0
22300342	SAC vs. UTA	DEC 16, 2023	1610612758	W	14	SAC	0.541	0.489	0.733	45	8	37	36	6	2	127.6	105.1	0.682	1501.0
22300324	SAC vs. OKC	DEC 14, 2023	1610612758	W	17	SAC	0.495	0.4	0.762	47	11	36	32	6	4	118.5	112.8	0.614	1493.0
22300309	SAC @ LAC	DEC 12, 2023	1610612758	L	14	SAC	0.419	0.27	0.708	38	7	31	27	8	2	97.1	115.5	0.513	1507.0
22300303	SAC vs. BKN	DEC 11, 2023	1610612758	W	13	SAC	0.511	0.556	0.714	43	10	33	38	4	3	131.0	118.0	0.654	1495.0
22301228	SAC @ PHX	DEC 08, 2023	1610612758	W	12	SAC	0.457	0.359	0.8	50	15	35	25	7	0	116.3	109.3	0.565	1480.0
22301204	SAC vs. NOP	DEC 04, 2023	1610612758	L	13	SAC	0.447	0.341	0.818	38	11	27	29	8	2	119.4	127.0	0.588	1496.0
22300290	SAC vs. DEN	DEC 02, 2023	1610612758	W	11	SAC	0.485	0.471	0.733	47	9	38	33	7	5	115.0	109.3	0.582	1487.0
22300264	SAC vs. LAC	NOV 29, 2023	1610612758	L	14	SAC	0.465	0.317	0.857	47	13	34	22	1	1	117.0	133.7	0.595	1508.0
22300060	SAC vs. GSW	NOV 28, 2023	1610612758	W	10	SAC	0.451	0.341	0.643	46	12	34	25	8	7	118.1	116.0	0.566	1505.0
22300050	SAC @ MIN	NOV 24, 2023	1610612758	W	13	SAC	0.49	0.486	0.818	46	14	32	25	7	4	122.8	109.9	0.591	1484.0
22300233	SAC @ NOP	NOV 22, 2023	1610612758	L	15	SAC	0.447	0.341	0.829	38	4	34	22	3	1	112.0	118.2	0.613	1491.0
